287.724, 130.453, 7.564,  7.910 False
287.472, 130.473, 7.592,  7.943 False
287.219, 130.494, 7.622,  7.976 False
286.965, 130.514, 7.650,  8.009 False
286.710, 130.535, 7.680,  8.042 False
286.454, 130.555, 7.709,  8.075 False
286.198, 130.575, 7.739,  8.108 False
285.940, 130.595, 7.767,  8.141 False
285.681, 130.615, 7.798,  8.174 False
285.421, 130.635, 7.826,  8.207 False
285.160, 130.653, 7.855,  8.240 False
284.898, 130.671, 7.883,  8.273 False
284.635, 130.688, 7.914,  8.306 False
284.371, 130.705, 7.943,  8.339 False
284.106, 130.722, 7.974,  8.372 False
283.840, 130.739, 8.003,  8.405 False
283.573, 130.754, 8.033,  8.438 False
283.305, 130.768, 8.060,  8.471 False
283.036, 130.782, 8.091,  8.504 False
282.766, 130.794, 8.120,  8.537 False
282.494, 130.805, 8.150,  8.570 False
282.222, 130.815, 8.180,  8.603 False
281.949, 130.823, 8.208,  8.636 False
281.675, 130.830, 8.233,  8.669 False
281.400, 130.838, 8.254,  8.702 False
281.125, 130.847, 8.271,  8.735 False
280.849, 130.855, 8.284,  8.768 False
280.573, 130.863, 8.294,  8.801 False
280.296, 130.870, 8.302,  8.834 False
280.020, 130.877, 8.309,  8.867 False
279.743, 130.884, 8.315,  8.900 False
279.466, 130.890, 8.320,  8.933 False
279.189, 130.896, 8.324,  8.966 False
278.911, 130.900, 8.328,  8.999 False
278.634, 130.905, 8.331,  9.032 False
278.356, 130.910, 8.334,  9.065 False
278.078, 130.915, 8.336,  9.098 False
277.801, 130.919, 8.338,  9.131 False
277.523, 130.923, 8.340,  9.164 False
277.245, 130.926, 8.342,  9.197 False
276.967, 130.930, 8.343,  9.230 False
276.689, 130.933, 8.344,  9.263 False
276.411, 130.935, 8.345,  9.296 False
276.133, 130.937, 8.346,  9.329 False
275.854, 130.938, 8.347,  9.362 False
275.576, 130.939, 8.348,  9.395 False
275.298, 130.940, 8.349,  9.428 False
275.020, 130.941, 8.349,  9.461 False
274.741, 130.941, 8.349,  9.494 False
274.463, 130.941, 8.350,  9.527 False
274.185, 130.941, 8.350,  9.560 False
273.906, 130.941, 8.350,  9.593 False
273.628, 130.941, 8.351,  9.626 False
273.350, 130.939, 8.350,  9.659 False
273.072, 130.937, 8.350,  9.692 False
272.793, 130.935, 8.351,  9.725 False
272.515, 130.933, 8.351,  9.758 False
272.236, 130.931, 8.351,  9.791 False
271.958, 130.929, 8.351,  9.824 False
271.680, 130.926, 8.351,  9.857 False
271.401, 130.923, 8.350,  9.890 False
271.123, 130.920, 8.350,  9.923 False
270.845, 130.917, 8.350,  9.956 False
270.567, 130.914, 8.350,  9.989 False
270.288, 130.910, 8.350, 10.022 False
270.010, 130.907, 8.350, 10.055 False
269.732, 130.903, 8.349, 10.088 False
269.453, 130.898, 8.349, 10.121 False
269.175, 130.894, 8.349, 10.154 False
268.897, 130.889, 8.348, 10.187 False
268.619, 130.884, 8.348, 10.220 False
268.340, 130.879, 8.348, 10.253 False
268.062, 130.873, 8.348, 10.286 False
267.784, 130.868, 8.348, 10.319 False
267.506, 130.862, 8.347, 10.352 False
267.228, 130.856, 8.347, 10.385 False
266.950, 130.849, 8.347, 10.418 False
266.671, 130.843, 8.347, 10.451 False
266.393, 130.836, 8.346, 10.484 False
266.115, 130.829, 8.346, 10.517 False
265.837, 130.823, 8.346, 10.550 False
265.559, 130.816, 8.346, 10.583 False
265.281, 130.808, 8.345, 10.616 False
265.003, 130.801, 8.345, 10.649 False
264.725, 130.794, 8.345, 10.682 False
264.447, 130.786, 8.345, 10.715 False
264.169, 130.778, 8.344, 10.748 False
263.891, 130.770, 8.344, 10.781 False
263.613, 130.762, 8.344, 10.814 False
263.335, 130.754, 8.344, 10.847 False
263.057, 130.746, 8.343, 10.880 False
262.779, 130.737, 8.343, 10.913 False
262.501, 130.728, 8.343, 10.946 False
262.223, 130.720, 8.343, 10.979 False
261.945, 130.711, 8.343, 11.012 False
261.667, 130.702, 8.342, 11.045 False
261.389, 130.693, 8.342, 11.078 False
261.111, 130.683, 8.342, 11.111 False
260.833, 130.673, 8.341, 11.144 False
260.555, 130.663, 8.341, 11.177 False
260.278, 130.653, 8.341, 11.210 False
260.000, 130.642, 8.341, 11.243 False
259.722, 130.632, 8.341, 11.276 False
259.444, 130.622, 8.341, 11.309 False
259.166, 130.612, 8.341, 11.342 False
258.888, 130.601, 8.340, 11.375 False
258.611, 130.591, 8.340, 11.408 False
258.333, 130.580, 8.340, 11.441 False
258.055, 130.569, 8.340, 11.474 False
257.777, 130.558, 8.340, 11.507 False
257.500, 130.548, 8.340, 11.540 False
257.222, 130.537, 8.339, 11.573 False
256.944, 130.525, 8.339, 11.606 False
256.666, 130.513, 8.339, 11.639 False
256.389, 130.502, 8.339, 11.672 False
256.111, 130.491, 8.339, 11.705 False
255.833, 130.479, 8.339, 11.738 False
255.555, 130.468, 8.338, 11.771 False
255.278, 130.456, 8.338, 11.804 False
255.000, 130.444, 8.338, 11.837 False
254.722, 130.433, 8.338, 11.870 False
254.445, 130.421, 8.338, 11.903 False
254.167, 130.409, 8.338, 11.936 False
253.889, 130.396, 8.338, 11.969 False
253.612, 130.384, 8.338, 12.002 False
253.334, 130.372, 8.337, 12.035 False
253.056, 130.360, 8.337, 12.068 False
252.779, 130.348, 8.337, 12.101 False
252.501, 130.336, 8.337, 12.134 False
252.223, 130.323, 8.337, 12.167 False
251.946, 130.311, 8.337, 12.200 False
251.668, 130.299, 8.337, 12.233 False
251.391, 130.286, 8.337, 12.266 False
251.113, 130.273, 8.337, 12.299 False
250.835, 130.261, 8.337, 12.332 False
250.558, 130.248, 8.336, 12.365 False
250.280, 130.235, 8.336, 12.398 False
250.003, 130.223, 8.336, 12.431 False
249.725, 130.210, 8.336, 12.464 False
249.447, 130.198, 8.336, 12.497 False
249.170, 130.185, 8.336, 12.530 False
248.892, 130.172, 8.336, 12.563 False
248.615, 130.160, 8.336, 12.596 False
248.337, 130.147, 8.336, 12.629 False
248.060, 130.135, 8.336, 12.662 False
247.782, 130.122, 8.336, 12.695 False
247.504, 130.109, 8.336, 12.728 False
247.227, 130.097, 8.336, 12.761 False
246.949, 130.084, 8.336, 12.794 False
246.672, 130.072, 8.335, 12.827 False
246.394, 130.059, 8.335, 12.860 False
246.117, 130.047, 8.335, 12.893 False
245.839, 130.034, 8.335, 12.926 False
245.561, 130.022, 8.335, 12.959 False
245.284, 130.010, 8.335, 12.992 False
245.006, 129.997, 8.335, 13.025 False
244.729, 129.985, 8.335, 13.058 False
244.451, 129.973, 8.335, 13.091 False
244.173, 129.960, 8.335, 13.124 False
243.896, 129.948, 8.335, 13.157 False
243.618, 129.936, 8.335, 13.190 False
243.341, 129.924, 8.335, 13.223 False
243.063, 129.912, 8.335, 13.256 False
242.786, 129.900, 8.335, 13.289 False
242.508, 129.888, 8.335, 13.322 False
242.230, 129.876, 8.335, 13.355 False
241.953, 129.864, 8.335, 13.388 False
241.675, 129.852, 8.335, 13.421 False
241.398, 129.840, 8.335, 13.454 False
241.120, 129.828, 8.334, 13.487 False
240.842, 129.817, 8.334, 13.520 False
240.565, 129.805, 8.334, 13.553 False
240.287, 129.793, 8.334, 13.586 False
240.010, 129.782, 8.334, 13.619 False
239.732, 129.770, 8.334, 13.652 False
239.455, 129.759, 8.334, 13.685 False
239.177, 129.748, 8.334, 13.718 False
238.899, 129.736, 8.334, 13.751 False
238.622, 129.726, 8.334, 13.784 False
238.344, 129.715, 8.334, 13.817 False
238.067, 129.704, 8.334, 13.850 False
237.789, 129.694, 8.334, 13.883 False
237.511, 129.683, 8.334, 13.916 False
237.234, 129.672, 8.334, 13.949 False
236.956, 129.662, 8.334, 13.982 False
236.679, 129.651, 8.334, 14.015 False
236.401, 129.641, 8.334, 14.048 False
236.123, 129.631, 8.334, 14.081 False
235.846, 129.620, 8.334, 14.114 False
235.568, 129.610, 8.334, 14.147 False
235.291, 129.600, 8.334, 14.180 False
235.013, 129.590, 8.334, 14.213 False
234.735, 129.580, 8.334, 14.246 False
234.458, 129.570, 8.334, 14.279 False
234.180, 129.561, 8.334, 14.312 False
233.902, 129.551, 8.334, 14.345 False
233.625, 129.541, 8.334, 14.378 False
233.347, 129.532, 8.334, 14.411 False
233.070, 129.522, 8.334, 14.444 False
232.792, 129.513, 8.334, 14.477 False
232.514, 129.504, 8.334, 14.510 False
232.237, 129.494, 8.334, 14.543 False
231.959, 129.485, 8.334, 14.576 False
231.681, 129.476, 8.334, 14.609 False
231.404, 129.467, 8.334, 14.642 False
231.126, 129.459, 8.334, 14.675 False
230.848, 129.450, 8.334, 14.708 False
230.571, 129.441, 8.334, 14.741 False
230.293, 129.433, 8.334, 14.774 False
230.015, 129.424, 8.334, 14.807 False
229.738, 129.416, 8.334, 14.840 False
229.460, 129.407, 8.334, 14.873 False
229.182, 129.399, 8.334, 14.906 False
228.905, 129.391, 8.333, 14.939 False
228.627, 129.383, 8.333, 14.972 False
228.349, 129.375, 8.333, 15.005 False
228.072, 129.367, 8.333, 15.038 False
227.794, 129.359, 8.333, 15.071 False
227.517, 129.351, 8.333, 15.104 False
227.239, 129.344, 8.333, 15.137 False
226.961, 129.336, 8.333, 15.170 False
226.683, 129.329, 8.333, 15.203 False
226.406, 129.322, 8.333, 15.236 False
226.128, 129.314, 8.333, 15.269 False
225.850, 129.307, 8.333, 15.302 False
225.573, 129.300, 8.333, 15.335 False
225.295, 129.293, 8.333, 15.368 False
225.017, 129.286, 8.333, 15.401 False
224.740, 129.280, 8.333, 15.434 False
224.462, 129.273, 8.333, 15.467 False
224.184, 129.266, 8.333, 15.500 False
223.906, 129.260, 8.333, 15.533 False
223.629, 129.253, 8.333, 15.566 False
223.351, 129.247, 8.333, 15.599 False
223.073, 129.241, 8.333, 15.632 False
222.796, 129.235, 8.333, 15.665 False
222.518, 129.230, 8.333, 15.698 False
222.240, 129.224, 8.333, 15.731 False
221.963, 129.218, 8.333, 15.764 False
221.685, 129.213, 8.333, 15.797 False
221.407, 129.208, 8.333, 15.830 False
221.129, 129.202, 8.333, 15.863 False
220.852, 129.197, 8.333, 15.896 False
220.574, 129.192, 8.333, 15.929 False
220.296, 129.187, 8.333, 15.962 False
220.018, 129.182, 8.333, 15.995 False
219.741, 129.177, 8.333, 16.028 False
219.463, 129.172, 8.333, 16.061 False
219.185, 129.168, 8.333, 16.094 False
218.907, 129.163, 8.333, 16.127 False
218.630, 129.159, 8.333, 16.160 False
218.352, 129.154, 8.333, 16.193 False
218.074, 129.150, 8.333, 16.226 False
217.797, 129.146, 8.333, 16.259 False
217.519, 129.142, 8.333, 16.292 False
217.241, 129.138, 8.333, 16.325 False
216.963, 129.134, 8.333, 16.358 False
216.686, 129.130, 8.333, 16.391 False
216.408, 129.126, 8.333, 16.424 False
216.130, 129.123, 8.333, 16.457 False
215.852, 129.119, 8.333, 16.490 False
215.575, 129.116, 8.333, 16.523 False
215.297, 129.112, 8.333, 16.556 False
215.019, 129.109, 8.333, 16.589 False
214.741, 129.106, 8.333, 16.622 False
214.464, 129.103, 8.333, 16.655 False
214.186, 129.100, 8.333, 16.688 False
213.908, 129.097, 8.333, 16.721 False
213.630, 129.094, 8.333, 16.754 False
213.353, 129.091, 8.333, 16.787 False
213.075, 129.089, 8.333, 16.820 False
212.797, 129.086, 8.333, 16.853 False
212.519, 129.084, 8.333, 16.886 False
212.241, 129.081, 8.333, 16.919 False
211.964, 129.079, 8.333, 16.952 False
211.686, 129.077, 8.333, 16.985 False
211.408, 129.075, 8.333, 17.018 False
211.130, 129.073, 8.333, 17.051 False
210.853, 129.071, 8.333, 17.084 False
210.575, 129.069, 8.333, 17.117 False
210.297, 129.067, 8.333, 17.150 False
210.019, 129.066, 8.333, 17.183 False
209.741, 129.064, 8.333, 17.216 False
209.464, 129.063, 8.333, 17.249 False
209.186, 129.061, 8.333, 17.282 False
208.908, 129.060, 8.333, 17.315 False
208.630, 129.059, 8.333, 17.348 False
208.353, 129.057, 8.333, 17.381 False
208.075, 129.056, 8.333, 17.414 False
207.797, 129.055, 8.333, 17.447 False
207.519, 129.054, 8.333, 17.480 False
207.242, 129.054, 8.333, 17.513 False
206.964, 129.053, 8.333, 17.546 False
206.686, 129.052, 8.333, 17.579 False
206.408, 129.052, 8.333, 17.612 False
206.130, 129.051, 8.333, 17.645 False
205.853, 129.051, 8.333, 17.678 False
205.575, 129.050, 8.333, 17.711 False
205.297, 129.050, 8.333, 17.744 False
205.019, 129.050, 8.333, 17.777 False
204.742, 129.049, 8.333, 17.810 False
204.464, 129.049, 8.333, 17.843 False
204.186, 129.049, 8.333, 17.876 False
203.908, 129.049, 8.333, 17.909 False
203.630, 129.049, 8.333, 17.942 False
203.353, 129.050, 8.333, 17.975 False
203.075, 129.051, 8.333, 18.008 False
202.797, 129.051, 8.333, 18.041 False
202.519, 129.052, 8.333, 18.074 False
202.242, 129.053, 8.333, 18.107 False
201.964, 129.053, 8.333, 18.140 False
201.686, 129.054, 8.333, 18.173 False
201.408, 129.055, 8.333, 18.206 False
201.130, 129.056, 8.333, 18.239 False
200.853, 129.057, 8.333, 18.272 False
200.575, 129.058, 8.333, 18.305 False
200.297, 129.059, 8.333, 18.338 False
200.019, 129.060, 8.333, 18.371 False
199.742, 129.061, 8.333, 18.404 False
199.464, 129.063, 8.333, 18.437 False
199.186, 129.064, 8.333, 18.470 False
198.908, 129.066, 8.333, 18.503 False
198.631, 129.067, 8.333, 18.536 False
198.353, 129.068, 8.333, 18.569 False
198.075, 129.070, 8.333, 18.602 False
197.797, 129.072, 8.333, 18.635 False
197.519, 129.073, 8.333, 18.668 False
197.242, 129.075, 8.333, 18.701 False
196.964, 129.077, 8.333, 18.734 False
196.686, 129.079, 8.333, 18.767 False
196.408, 129.081, 8.333, 18.800 False
196.131, 129.083, 8.333, 18.833 False
195.853, 129.085, 8.333, 18.866 False
195.575, 129.087, 8.333, 18.899 False
195.297, 129.089, 8.333, 18.932 False
195.019, 129.091, 8.333, 18.965 False
194.742, 129.093, 8.333, 18.998 False
194.464, 129.095, 8.333, 19.031 False
194.186, 129.098, 8.333, 19.064 False
193.908, 129.100, 8.333, 19.097 False
193.631, 129.103, 8.333, 19.130 False
193.353, 129.105, 8.333, 19.163 False
193.075, 129.108, 8.333, 19.196 False
192.797, 129.110, 8.333, 19.229 False
192.519, 129.113, 8.333, 19.262 False
192.242, 129.115, 8.333, 19.295 False
191.964, 129.118, 8.333, 19.328 False
191.686, 129.120, 8.333, 19.361 False
191.408, 129.123, 8.333, 19.394 False
191.131, 129.126, 8.333, 19.427 False
190.853, 129.129, 8.333, 19.460 False
190.575, 129.131, 8.333, 19.493 False
190.297, 129.134, 8.333, 19.526 False
190.020, 129.137, 8.333, 19.559 False
189.742, 129.140, 8.333, 19.592 False
189.464, 129.143, 8.333, 19.625 False
189.186, 129.146, 8.333, 19.658 False
188.909, 129.149, 8.333, 19.691 False
188.631, 129.152, 8.333, 19.724 False
188.353, 129.155, 8.333, 19.757 False
188.076, 129.159, 8.333, 19.790 False
187.798, 129.162, 8.333, 19.823 False
187.520, 129.166, 8.333, 19.856 False
187.242, 129.169, 8.333, 19.889 False
186.965, 129.173, 8.333, 19.922 False
186.687, 129.176, 8.333, 19.955 False
186.409, 129.180, 8.333, 19.988 False
186.131, 129.183, 8.333, 20.021 False
185.854, 129.187, 8.333, 20.054 False
185.576, 129.190, 8.333, 20.087 False
185.298, 129.194, 8.333, 20.120 False
185.020, 129.197, 8.333, 20.153 False
184.743, 129.201, 8.333, 20.186 False
184.465, 129.205, 8.333, 20.219 False
184.187, 129.208, 8.333, 20.252 False
183.909, 129.212, 8.333, 20.285 False
183.632, 129.216, 8.333, 20.318 False
183.354, 129.219, 8.333, 20.351 False
183.076, 129.223, 8.333, 20.384 False
182.799, 129.227, 8.333, 20.417 False
182.521, 129.230, 8.333, 20.450 False
182.243, 129.234, 8.333, 20.483 False
181.965, 129.238, 8.333, 20.516 False
181.688, 129.241, 8.333, 20.549 False
181.410, 129.245, 8.333, 20.582 False
181.132, 129.249, 8.333, 20.615 False
180.854, 129.253, 8.333, 20.648 False
180.577, 129.256, 8.333, 20.681 False
180.299, 129.260, 8.333, 20.714 False
180.021, 129.264, 8.333, 20.747 False
179.743, 129.268, 8.333, 20.780 False
179.466, 129.271, 8.333, 20.813 False
179.188, 129.275, 8.333, 20.846 False
178.910, 129.279, 8.333, 20.879 False
178.633, 129.283, 8.333, 20.912 False
